from,to,strength,direction,in_final_dag,verdict,confidence_score,direction_assessment,rationale,pubmed_references,indra_direction_signal,indra_forward_statement_count,indra_reverse_statement_count,indra_undirected_statement_count,indra_forward_pmids,indra_reverse_pmids,indra_undirected_pmids,search_query
wb_g2_m_checkpoint,wb_e2f_targets,1.0,0.510489510489511,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for the G2/M cell cycle checkpoint (proliferation).) AND (Gene-set activity score, in whole blood, for genes regulated by the E2F transcription factor (cell cycle/proliferation).)"
l2_memory_b_cell_alr,l2_effector_b_cell_alr,1.0,0.505494505494506,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of memory B cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of effector B cell among PBMCs.)
l2_plasma_cell_alr,l3_plasma_cell,1.0,0.508491508491508,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of plasma cell cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of plasma cell cell among PBMCs.)
l2_transitional_b_cell_alr,l3_transitional_b_cell,1.0,0.791208791208791,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of transitional B cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of transitional B cell among PBMCs.)
l2_cdc1_alr,l3_cdc1,1.0,0.516483516483517,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of conventional dendritic cell 1 (cDC1) among PBMCs.) AND (Relative abundance / frequency (untransformed) of conventional dendritic cell 1 (cDC1) among PBMCs.)
l2_pdc_alr,l3_pdc,1.0,0.507492507492507,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of plasmacytoid dendritic cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of plasmacytoid dendritic cell among PBMCs.)
l2_intermediate_monocyte_alr,l3_intermediate_monocyte,1.0,0.521478521478522,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of intermediate monocyte among PBMCs.) AND (Relative abundance / frequency (untransformed) of intermediate monocyte among PBMCs.)
l2_cd8aa_alr,l3_cd8aa,1.0,0.525474525474525,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of CD8aa among PBMCs.) AND (Relative abundance / frequency (untransformed) of CD8aa among PBMCs.)
l3_naive_vd1_gdt_alr,l3_sox4_vd1_gdt_alr,1.0,0.53046953046953,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of naive Vδ1 gamma-delta T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) Vδ1 gamma-delta T cell among PBMCs.)
l1_b_cell_alr,l3_transitional_b_cell,1.0,0.73026973026973,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of B cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of transitional B cell among PBMCs.)
l1_erythrocyte_alr,l2_erythrocyte,1.0,0.835164835164835,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of erythrocyte (red blood cell) among PBMCs.) AND (Relative abundance / frequency (untransformed) of erythrocyte (red blood cell) among PBMCs.)
l1_erythrocyte_alr,l3_erythrocyte,1.0,0.504495504495505,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of erythrocyte (red blood cell) among PBMCs.) AND (Relative abundance / frequency (untransformed) of erythrocyte (red blood cell) among PBMCs.)
l1_ilc_alr,l2_ilc,1.0,0.845154845154845,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of innate lymphoid cell (ILC) among PBMCs.) AND (Relative abundance / frequency (untransformed) of innate lymphoid cell (ILC) among PBMCs.)
l1_platelet_alr,l2_platelet,1.0,0.818181818181818,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of platelet among PBMCs.) AND (Relative abundance / frequency (untransformed) of platelet among PBMCs.)
l1_platelet_alr,l3_platelet,1.0,0.516483516483516,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of platelet among PBMCs.) AND (Relative abundance / frequency (untransformed) of platelet among PBMCs.)
pb_core_cd14_monocyte_inflammatory,pb_isg_cd14_monocyte_inflammatory,0.999000999000999,0.653909470810879,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within CD14 monocyte (peripheral blood).) AND (Pathway activity score for inflammatory response within ISG-high (interferon-stimulated-gene-high) CD14 monocyte (peripheral blood).)
pb_core_naive_cd4_t_cell_inflammatory,pb_core_naive_cd4_t_cell_il6_jak_stat3,0.999000999000999,0.54902843635238,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within naive CD4 T cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within naive CD4 T cell (peripheral blood).)
pb_transitional_b_cell_ifn_gamma,pb_transitional_b_cell_ifn_alpha,0.999000999000999,0.68198702705745,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within transitional B cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within transitional B cell (peripheral blood).)
wb_estrogen_response_early,wb_estrogen_response_late,0.999000999000999,0.522491592914128,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for early estrogen response.) AND (Gene-set activity score, in whole blood, for genes for late estrogen response.)"
l3_sox4_naive_cd4_t_cell_alr,l3_sox4_naive_cd8_t_cell_alr,0.999000999000999,0.969002828157758,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) naive CD4 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) naive CD8 T cell among PBMCs.)
wb_interferon_alpha_response,wb_interferon_gamma_response,0.998001998001998,0.667585935191569,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes induced by type-I interferon (IFN-alpha) signaling.) AND (Gene-set activity score, in whole blood, for genes induced by interferon-gamma signaling.)"
cmv,l3_klrf1_gzmb_cd27_memory_cd4_t_cell_alr,0.998001998001998,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Cytomegalovirus serostatus -- prior CMV infection profoundly reshapes the T/NK cell repertoire, common covariate in immune-aging studies.) AND (Additive-log-ratio (alr) transformed relative abundance of KLRF1+ Granzyme B+ CD27+ memory CD4 T cell among PBMCs.)"
l2_memory_cd4_t_cell_alr,l2_treg_alr,0.997002997002997,0.510673473963855,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of memory CD4 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of regulatory T cell (Treg) among PBMCs.)
pb_pdc_il2_stat5,pb_pdc_il6_jak_stat3,0.996003996003996,0.548718886747056,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within plasmacytoid dendritic cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within plasmacytoid dendritic cell (peripheral blood).)
bc_monocyte_count,bc_wbc,0.995004995004995,0.668742355436991,True,inconclusive,,,Feature missing from glossary -- could not build a search query.,,,,,,,,,
pb_core_naive_cd4_t_cell_tnfa_nfkb,pb_core_naive_cd8_t_cell_tnfa_nfkb,0.995004995004995,0.55830540925282,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within naive CD4 T cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within naive CD8 T cell (peripheral blood).)
pb_core_naive_cd8_t_cell_ifn_gamma,pb_core_naive_cd4_t_cell_ifn_gamma,0.991008991008991,0.526137339265042,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within naive CD8 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within naive CD4 T cell (peripheral blood).)
l3_isg_cd14_monocyte_alr,l3_isg_cd16_monocyte_alr,0.99000999000999,0.588478813711274,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD14 monocyte among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD16 monocyte among PBMCs.)
l1_monocyte_alr,l1_dc_alr,0.987012987012987,0.557770020648054,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of monocyte among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of dendritic cell among PBMCs.)
wb_g2_m_checkpoint,wb_mitotic_spindle,0.985014985014985,0.813463602165059,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for the G2/M cell cycle checkpoint (proliferation).) AND (Gene-set activity score, in whole blood, for genes for the mitotic spindle apparatus (cell division).)"
bc_hematocrit,bc_red_blood_cell_count,0.984015984015984,0.750296612501758,True,supported,0.85,supports_proposed_direction,"The literature strongly supports a relationship between hematocrit and red blood cell count. PMID 30866659 provides clear mechanistic evidence showing that hematocrit is defined as the percent of blood volume made up of red blood cells, and demonstrates parallel changes in both measures (e.g., ""0.34% increase for hematocrit"" and ""0.04% for erythrocytes"" per genetic allele). This definitional relationship indicates hematocrit mathematically depends on RBC count (along with RBC volume), supporting the proposed direction where hematocrit influences the measured RBC count. While INDRA provides no directional statements, the physiological definition establishes hematocrit as a volume-based measure that inherently reflects the RBC count.",30866659,none,0.0,0.0,0.0,,,,(Percent of blood volume made up of red blood cells (CBC).) AND (Red blood cell count (CBC).)
pb_core_naive_cd8_t_cell_ifn_alpha,pb_core_naive_cd4_t_cell_ifn_alpha,0.981018981018981,0.530239526587829,True,inconclusive,0.3,no_directional_evidence,"The single PubMed abstract (PMID 41277843) describes correlated changes in interferon-alpha response scores across both naive CD4+ and CD8+ T cell subsets in HIV patients, showing lower IFN-α scores across effector-state T-cell subsets in LTNPs. However, it does not establish any directional causal relationship between these two variables. INDRA found zero forward, reverse, or undirected statements. The observed correlation in the literature does not support a specific direction of causality.",41277843,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within naive CD8 T cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within naive CD4 T cell (peripheral blood).)
bc_monocyte_count,bc_neutrophil_count,0.981018981018981,0.694415640698473,True,inconclusive,,,Feature missing from glossary -- could not build a search query.,,,,,,,,,
pb_core_memory_b_cell_ifn_gamma,pb_core_memory_b_cell_ifn_alpha,0.981018981018981,0.647496920985059,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within memory B cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within memory B cell (peripheral blood).)
pb_cm_cd4_t_cell_ifn_alpha,pb_gzmb_cd27_em_cd4_t_cell_ifn_alpha,0.976023976023976,0.804379120803121,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within central memory CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).)
chem_albumin,chem_calcium,0.975024975024975,0.534738030338817,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Albumin -- main blood protein, made by the liver (nutrition/liver/kidney marker).) AND (Serum calcium level.)"
pb_core_naive_cd8_t_cell_ifn_gamma,pb_core_naive_cd8_t_cell_ifn_alpha,0.97002997002997,0.511185705314694,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within naive CD8 T cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within naive CD8 T cell (peripheral blood).)
pb_gzmb_cd27_em_cd4_t_cell_ifn_alpha,pb_gzmb_cd27_em_cd4_t_cell_ifn_gamma,0.96003996003996,0.64112359434952,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).)
VEGFA,IL7,0.959040959040959,0.544008327638416,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Vascular Endothelial Growth Factor A -- drives blood vessel formation (angiogenesis).) AND (Interleukin-7 -- cytokine required for lymphocyte development/survival.)
l1_nk_cell_alr,l2_cd56bright_nk_cell_alr,0.958041958041958,0.705258215726312,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of NK cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of CD56bright NK cell among PBMCs.)
l3_isg_cd14_monocyte_alr,l3_isg_cdc2_alr,0.955044955044955,0.930966870375712,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD14 monocyte among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) conventional dendritic cell 2 (cDC2) among PBMCs.)
